disease	event	number	loc	state	Year	Month	Day
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	3	5
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	3	5
MEASLES	CASES	2	WORCESTER	MA	1944	3	5
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	3	5
SCARLET FEVER	CASES	94	WORCESTER	MA	1944	3	5
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	3	5
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	3	12
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	3	12
MEASLES	CASES	0	WORCESTER	MA	1944	3	12
PNEUMONIA	DEATHS	8	WORCESTER	MA	1944	3	12
SCARLET FEVER	CASES	79	WORCESTER	MA	1944	3	12
WHOOPING COUGH [PERTUSSIS]	CASES	5	WORCESTER	MA	1944	3	12
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	3	19
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	3	19
MEASLES	CASES	0	WORCESTER	MA	1944	3	19
PNEUMONIA	DEATHS	8	WORCESTER	MA	1944	3	19
SCARLET FEVER	CASES	62	WORCESTER	MA	1944	3	19
WHOOPING COUGH [PERTUSSIS]	CASES	0	WORCESTER	MA	1944	3	19
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	3	26
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	3	26
MEASLES	CASES	4	WORCESTER	MA	1944	3	26
PNEUMONIA	DEATHS	10	WORCESTER	MA	1944	3	26
SCARLET FEVER	CASES	56	WORCESTER	MA	1944	3	26
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	3	26
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	4	2
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	4	2
MEASLES	CASES	2	WORCESTER	MA	1944	4	2
PNEUMONIA	DEATHS	8	WORCESTER	MA	1944	4	2
SCARLET FEVER	CASES	70	WORCESTER	MA	1944	4	2
WHOOPING COUGH [PERTUSSIS]	CASES	8	WORCESTER	MA	1944	4	2
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	4	9
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	4	9
MEASLES	CASES	0	WORCESTER	MA	1944	4	9
PNEUMONIA	DEATHS	8	WORCESTER	MA	1944	4	9
SCARLET FEVER	CASES	51	WORCESTER	MA	1944	4	9
WHOOPING COUGH [PERTUSSIS]	CASES	2	WORCESTER	MA	1944	4	9
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	4	23
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	4	23
MEASLES	CASES	7	WORCESTER	MA	1944	4	23
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	4	23
SCARLET FEVER	CASES	50	WORCESTER	MA	1944	4	23
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1944	4	23
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	4	30
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	4	30
MEASLES	CASES	5	WORCESTER	MA	1944	4	30
PNEUMONIA	DEATHS	11	WORCESTER	MA	1944	4	30
SCARLET FEVER	CASES	33	WORCESTER	MA	1944	4	30
WHOOPING COUGH [PERTUSSIS]	CASES	2	WORCESTER	MA	1944	4	30
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	5	7
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	5	7
MEASLES	CASES	3	WORCESTER	MA	1944	5	7
PNEUMONIA	DEATHS	10	WORCESTER	MA	1944	5	7
SCARLET FEVER	CASES	45	WORCESTER	MA	1944	5	7
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1944	5	7
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	5	14
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	5	14
MEASLES	CASES	5	WORCESTER	MA	1944	5	14
PNEUMONIA	DEATHS	9	WORCESTER	MA	1944	5	14
SCARLET FEVER	CASES	21	WORCESTER	MA	1944	5	14
WHOOPING COUGH [PERTUSSIS]	CASES	5	WORCESTER	MA	1944	5	14
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	5	21
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	5	21
MEASLES	CASES	5	WORCESTER	MA	1944	5	21
PNEUMONIA	DEATHS	9	WORCESTER	MA	1944	5	21
SCARLET FEVER	CASES	28	WORCESTER	MA	1944	5	21
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	5	21
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	5	28
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	5	28
MEASLES	CASES	3	WORCESTER	MA	1944	5	28
PNEUMONIA	DEATHS	4	WORCESTER	MA	1944	5	28
SCARLET FEVER	CASES	9	WORCESTER	MA	1944	5	28
WHOOPING COUGH [PERTUSSIS]	CASES	0	WORCESTER	MA	1944	5	28
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	6	4
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	6	4
MEASLES	CASES	7	WORCESTER	MA	1944	6	4
PNEUMONIA	DEATHS	2	WORCESTER	MA	1944	6	4
SCARLET FEVER	CASES	26	WORCESTER	MA	1944	6	4
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1944	6	4
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	6	11
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	6	11
MEASLES	CASES	4	WORCESTER	MA	1944	6	11
PNEUMONIA	DEATHS	6	WORCESTER	MA	1944	6	11
SCARLET FEVER	CASES	15	WORCESTER	MA	1944	6	11
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	6	11
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	6	18
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	6	18
MEASLES	CASES	2	WORCESTER	MA	1944	6	18
PNEUMONIA	DEATHS	6	WORCESTER	MA	1944	6	18
SCARLET FEVER	CASES	10	WORCESTER	MA	1944	6	18
WHOOPING COUGH [PERTUSSIS]	CASES	14	WORCESTER	MA	1944	6	18
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	6	25
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	6	25
MEASLES	CASES	0	WORCESTER	MA	1944	6	25
PNEUMONIA	DEATHS	4	WORCESTER	MA	1944	6	25
SCARLET FEVER	CASES	15	WORCESTER	MA	1944	6	25
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	6	25
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	7	2
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	7	2
MEASLES	CASES	2	WORCESTER	MA	1944	7	2
PNEUMONIA	DEATHS	10	WORCESTER	MA	1944	7	2
SCARLET FEVER	CASES	3	WORCESTER	MA	1944	7	2
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	7	2
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	7	9
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	7	9
MEASLES	CASES	1	WORCESTER	MA	1944	7	9
PNEUMONIA	DEATHS	6	WORCESTER	MA	1944	7	9
SCARLET FEVER	CASES	4	WORCESTER	MA	1944	7	9
WHOOPING COUGH [PERTUSSIS]	CASES	13	WORCESTER	MA	1944	7	9
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	7	16
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	7	16
MEASLES	CASES	1	WORCESTER	MA	1944	7	16
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	7	16
SCARLET FEVER	CASES	2	WORCESTER	MA	1944	7	16
WHOOPING COUGH [PERTUSSIS]	CASES	11	WORCESTER	MA	1944	7	16
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	7	23
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	7	23
MEASLES	CASES	0	WORCESTER	MA	1944	7	23
PNEUMONIA	DEATHS	0	WORCESTER	MA	1944	7	23
SCARLET FEVER	CASES	1	WORCESTER	MA	1944	7	23
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	7	23
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	7	30
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	7	30
MEASLES	CASES	0	WORCESTER	MA	1944	7	30
PNEUMONIA	DEATHS	5	WORCESTER	MA	1944	7	30
SCARLET FEVER	CASES	1	WORCESTER	MA	1944	7	30
WHOOPING COUGH [PERTUSSIS]	CASES	1	WORCESTER	MA	1944	7	30
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	8	6
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	8	6
MEASLES	CASES	0	WORCESTER	MA	1944	8	6
PNEUMONIA	DEATHS	2	WORCESTER	MA	1944	8	6
SCARLET FEVER	CASES	1	WORCESTER	MA	1944	8	6
WHOOPING COUGH [PERTUSSIS]	CASES	5	WORCESTER	MA	1944	8	6
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	8	13
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	8	13
MEASLES	CASES	0	WORCESTER	MA	1944	8	13
PNEUMONIA	DEATHS	2	WORCESTER	MA	1944	8	13
SCARLET FEVER	CASES	5	WORCESTER	MA	1944	8	13
WHOOPING COUGH [PERTUSSIS]	CASES	1	WORCESTER	MA	1944	8	13
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	8	20
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	8	20
MEASLES	CASES	0	WORCESTER	MA	1944	8	20
PNEUMONIA	DEATHS	1	WORCESTER	MA	1944	8	20
SCARLET FEVER	CASES	3	WORCESTER	MA	1944	8	20
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1944	8	20
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	8	27
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	8	27
MEASLES	CASES	0	WORCESTER	MA	1944	8	27
PNEUMONIA	DEATHS	5	WORCESTER	MA	1944	8	27
SCARLET FEVER	CASES	0	WORCESTER	MA	1944	8	27
WHOOPING COUGH [PERTUSSIS]	CASES	1	WORCESTER	MA	1944	8	27
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	9	3
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	9	3
MEASLES	CASES	1	WORCESTER	MA	1944	9	3
PNEUMONIA	DEATHS	3	WORCESTER	MA	1944	9	3
SCARLET FEVER	CASES	4	WORCESTER	MA	1944	9	3
WHOOPING COUGH [PERTUSSIS]	CASES	6	WORCESTER	MA	1944	9	3
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	9	10
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	9	10
MEASLES	CASES	0	WORCESTER	MA	1944	9	10
PNEUMONIA	DEATHS	5	WORCESTER	MA	1944	9	10
SCARLET FEVER	CASES	9	WORCESTER	MA	1944	9	10
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1944	9	10
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	9	17
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	9	17
MEASLES	CASES	0	WORCESTER	MA	1944	9	17
PNEUMONIA	DEATHS	3	WORCESTER	MA	1944	9	17
SCARLET FEVER	CASES	11	WORCESTER	MA	1944	9	17
WHOOPING COUGH [PERTUSSIS]	CASES	8	WORCESTER	MA	1944	9	17
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	9	24
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	9	24
MEASLES	CASES	0	WORCESTER	MA	1944	9	24
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	9	24
SCARLET FEVER	CASES	4	WORCESTER	MA	1944	9	24
WHOOPING COUGH [PERTUSSIS]	CASES	12	WORCESTER	MA	1944	9	24
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	10	8
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	10	8
MEASLES	CASES	0	WORCESTER	MA	1944	10	8
PNEUMONIA	DEATHS	9	WORCESTER	MA	1944	10	8
SCARLET FEVER	CASES	15	WORCESTER	MA	1944	10	8
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1944	10	8
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	10	15
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	10	15
MEASLES	CASES	3	WORCESTER	MA	1944	10	15
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	10	15
SCARLET FEVER	CASES	21	WORCESTER	MA	1944	10	15
WHOOPING COUGH [PERTUSSIS]	CASES	10	WORCESTER	MA	1944	10	15
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	10	22
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	10	22
MEASLES	CASES	1	WORCESTER	MA	1944	10	22
PNEUMONIA	DEATHS	13	WORCESTER	MA	1944	10	22
SCARLET FEVER	CASES	11	WORCESTER	MA	1944	10	22
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	10	22
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	10	29
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	10	29
MEASLES	CASES	0	WORCESTER	MA	1944	10	29
PNEUMONIA	DEATHS	9	WORCESTER	MA	1944	10	29
SCARLET FEVER	CASES	6	WORCESTER	MA	1944	10	29
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1944	10	29
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	11	5
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	11	5
MEASLES	CASES	2	WORCESTER	MA	1944	11	5
PNEUMONIA	DEATHS	10	WORCESTER	MA	1944	11	5
SCARLET FEVER	CASES	5	WORCESTER	MA	1944	11	5
WHOOPING COUGH [PERTUSSIS]	CASES	13	WORCESTER	MA	1944	11	5
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	11	12
INFLUENZA	CASES	0	WORCESTER	MA	1944	11	12
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	11	12
MEASLES	CASES	2	WORCESTER	MA	1944	11	12
PNEUMONIA	DEATHS	4	WORCESTER	MA	1944	11	12
SCARLET FEVER	CASES	11	WORCESTER	MA	1944	11	12
WHOOPING COUGH [PERTUSSIS]	CASES	13	WORCESTER	MA	1944	11	12
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	11	19
INFLUENZA	CASES	0	WORCESTER	MA	1944	11	19
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	11	19
MEASLES	CASES	0	WORCESTER	MA	1944	11	19
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	11	19
SCARLET FEVER	CASES	9	WORCESTER	MA	1944	11	19
WHOOPING COUGH [PERTUSSIS]	CASES	16	WORCESTER	MA	1944	11	19
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	11	26
INFLUENZA	CASES	0	WORCESTER	MA	1944	11	26
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	11	26
MEASLES	CASES	0	WORCESTER	MA	1944	11	26
PNEUMONIA	DEATHS	4	WORCESTER	MA	1944	11	26
SCARLET FEVER	CASES	1	WORCESTER	MA	1944	11	26
WHOOPING COUGH [PERTUSSIS]	CASES	6	WORCESTER	MA	1944	11	26
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	12	3
INFLUENZA	CASES	0	WORCESTER	MA	1944	12	3
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	12	3
MEASLES	CASES	2	WORCESTER	MA	1944	12	3
PNEUMONIA	DEATHS	6	WORCESTER	MA	1944	12	3
SCARLET FEVER	CASES	8	WORCESTER	MA	1944	12	3
WHOOPING COUGH [PERTUSSIS]	CASES	14	WORCESTER	MA	1944	12	3
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	12	10
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	12	10
MEASLES	CASES	1	WORCESTER	MA	1944	12	10
PNEUMONIA	DEATHS	9	WORCESTER	MA	1944	12	10
SCARLET FEVER	CASES	9	WORCESTER	MA	1944	12	10
WHOOPING COUGH [PERTUSSIS]	CASES	19	WORCESTER	MA	1944	12	10
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	12	17
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	12	17
MEASLES	CASES	0	WORCESTER	MA	1944	12	17
PNEUMONIA	DEATHS	8	WORCESTER	MA	1944	12	17
SCARLET FEVER	CASES	14	WORCESTER	MA	1944	12	17
WHOOPING COUGH [PERTUSSIS]	CASES	14	WORCESTER	MA	1944	12	17
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	12	24
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	12	24
MEASLES	CASES	1	WORCESTER	MA	1944	12	24
PNEUMONIA	DEATHS	10	WORCESTER	MA	1944	12	24
SCARLET FEVER	CASES	10	WORCESTER	MA	1944	12	24
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1944	12	24
DIPHTHERIA	CASES	0	WORCESTER	MA	1944	12	31
INFLUENZA	DEATHS	0	WORCESTER	MA	1944	12	31
MEASLES	CASES	1	WORCESTER	MA	1944	12	31
PNEUMONIA	DEATHS	7	WORCESTER	MA	1944	12	31
SCARLET FEVER	CASES	18	WORCESTER	MA	1944	12	31
WHOOPING COUGH [PERTUSSIS]	CASES	15	WORCESTER	MA	1944	12	31
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	1	7
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	1	7
MEASLES	CASES	1	WORCESTER	MA	1945	1	7
PNEUMONIA	DEATHS	7	WORCESTER	MA	1945	1	7
SCARLET FEVER	CASES	12	WORCESTER	MA	1945	1	7
WHOOPING COUGH [PERTUSSIS]	CASES	16	WORCESTER	MA	1945	1	7
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	1	14
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	1	14
MEASLES	CASES	2	WORCESTER	MA	1945	1	14
PNEUMONIA	DEATHS	13	WORCESTER	MA	1945	1	14
SCARLET FEVER	CASES	19	WORCESTER	MA	1945	1	14
WHOOPING COUGH [PERTUSSIS]	CASES	8	WORCESTER	MA	1945	1	14
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	1	21
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	1	21
MEASLES	CASES	0	WORCESTER	MA	1945	1	21
PNEUMONIA	DEATHS	15	WORCESTER	MA	1945	1	21
SCARLET FEVER	CASES	16	WORCESTER	MA	1945	1	21
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1945	1	21
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	1	28
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	1	28
MEASLES	CASES	1	WORCESTER	MA	1945	1	28
PNEUMONIA	DEATHS	4	WORCESTER	MA	1945	1	28
SCARLET FEVER	CASES	7	WORCESTER	MA	1945	1	28
WHOOPING COUGH [PERTUSSIS]	CASES	1	WORCESTER	MA	1945	1	28
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	2	4
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	2	4
MEASLES	CASES	2	WORCESTER	MA	1945	2	4
PNEUMONIA	DEATHS	8	WORCESTER	MA	1945	2	4
SCARLET FEVER	CASES	11	WORCESTER	MA	1945	2	4
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1945	2	4
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	2	11
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	2	11
MEASLES	CASES	3	WORCESTER	MA	1945	2	11
PNEUMONIA	DEATHS	6	WORCESTER	MA	1945	2	11
SCARLET FEVER	CASES	20	WORCESTER	MA	1945	2	11
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1945	2	11
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	2	18
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	2	18
MEASLES	CASES	2	WORCESTER	MA	1945	2	18
PNEUMONIA	DEATHS	9	WORCESTER	MA	1945	2	18
SCARLET FEVER	CASES	6	WORCESTER	MA	1945	2	18
WHOOPING COUGH [PERTUSSIS]	CASES	7	WORCESTER	MA	1945	2	18
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	2	25
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	2	25
MEASLES	CASES	2	WORCESTER	MA	1945	2	25
PNEUMONIA	DEATHS	14	WORCESTER	MA	1945	2	25
SCARLET FEVER	CASES	5	WORCESTER	MA	1945	2	25
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1945	2	25
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	3	4
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	3	4
MEASLES	CASES	0	WORCESTER	MA	1945	3	4
PNEUMONIA	DEATHS	7	WORCESTER	MA	1945	3	4
SCARLET FEVER	CASES	19	WORCESTER	MA	1945	3	4
WHOOPING COUGH [PERTUSSIS]	CASES	9	WORCESTER	MA	1945	3	4
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	3	11
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	3	11
MEASLES	CASES	7	WORCESTER	MA	1945	3	11
PNEUMONIA	DEATHS	12	WORCESTER	MA	1945	3	11
SCARLET FEVER	CASES	20	WORCESTER	MA	1945	3	11
WHOOPING COUGH [PERTUSSIS]	CASES	17	WORCESTER	MA	1945	3	11
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	3	18
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	3	18
MEASLES	CASES	2	WORCESTER	MA	1945	3	18
PNEUMONIA	DEATHS	8	WORCESTER	MA	1945	3	18
SCARLET FEVER	CASES	26	WORCESTER	MA	1945	3	18
WHOOPING COUGH [PERTUSSIS]	CASES	20	WORCESTER	MA	1945	3	18
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	3	25
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	3	25
MEASLES	CASES	0	WORCESTER	MA	1945	3	25
PNEUMONIA	DEATHS	2	WORCESTER	MA	1945	3	25
SCARLET FEVER	CASES	26	WORCESTER	MA	1945	3	25
WHOOPING COUGH [PERTUSSIS]	CASES	8	WORCESTER	MA	1945	3	25
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	4	1
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	4	1
MEASLES	CASES	4	WORCESTER	MA	1945	4	1
PNEUMONIA	DEATHS	8	WORCESTER	MA	1945	4	1
SCARLET FEVER	CASES	24	WORCESTER	MA	1945	4	1
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1945	4	1
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	4	8
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	4	8
MEASLES	CASES	1	WORCESTER	MA	1945	4	8
PNEUMONIA	DEATHS	8	WORCESTER	MA	1945	4	8
SCARLET FEVER	CASES	25	WORCESTER	MA	1945	4	8
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1945	4	8
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	4	15
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	4	15
MEASLES	CASES	2	WORCESTER	MA	1945	4	15
PNEUMONIA	DEATHS	13	WORCESTER	MA	1945	4	15
SCARLET FEVER	CASES	16	WORCESTER	MA	1945	4	15
WHOOPING COUGH [PERTUSSIS]	CASES	5	WORCESTER	MA	1945	4	15
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	4	22
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	4	22
MEASLES	CASES	9	WORCESTER	MA	1945	4	22
PNEUMONIA	DEATHS	10	WORCESTER	MA	1945	4	22
SCARLET FEVER	CASES	18	WORCESTER	MA	1945	4	22
WHOOPING COUGH [PERTUSSIS]	CASES	2	WORCESTER	MA	1945	4	22
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	4	29
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	4	29
MEASLES	CASES	3	WORCESTER	MA	1945	4	29
PNEUMONIA	DEATHS	7	WORCESTER	MA	1945	4	29
SCARLET FEVER	CASES	10	WORCESTER	MA	1945	4	29
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1945	4	29
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	5	6
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	5	6
MEASLES	CASES	5	WORCESTER	MA	1945	5	6
PNEUMONIA	DEATHS	5	WORCESTER	MA	1945	5	6
SCARLET FEVER	CASES	16	WORCESTER	MA	1945	5	6
WHOOPING COUGH [PERTUSSIS]	CASES	6	WORCESTER	MA	1945	5	6
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	5	13
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	5	13
MEASLES	CASES	8	WORCESTER	MA	1945	5	13
PNEUMONIA	DEATHS	3	WORCESTER	MA	1945	5	13
SCARLET FEVER	CASES	16	WORCESTER	MA	1945	5	13
WHOOPING COUGH [PERTUSSIS]	CASES	5	WORCESTER	MA	1945	5	13
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	5	20
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	5	20
MEASLES	CASES	18	WORCESTER	MA	1945	5	20
PNEUMONIA	DEATHS	11	WORCESTER	MA	1945	5	20
SCARLET FEVER	CASES	16	WORCESTER	MA	1945	5	20
WHOOPING COUGH [PERTUSSIS]	CASES	6	WORCESTER	MA	1945	5	20
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	5	27
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	5	27
MEASLES	CASES	8	WORCESTER	MA	1945	5	27
PNEUMONIA	DEATHS	10	WORCESTER	MA	1945	5	27
SCARLET FEVER	CASES	2	WORCESTER	MA	1945	5	27
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1945	5	27
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	6	3
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	6	3
MEASLES	CASES	39	WORCESTER	MA	1945	6	3
PNEUMONIA	DEATHS	4	WORCESTER	MA	1945	6	3
SCARLET FEVER	CASES	11	WORCESTER	MA	1945	6	3
WHOOPING COUGH [PERTUSSIS]	CASES	6	WORCESTER	MA	1945	6	3
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	6	10
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	6	10
MEASLES	CASES	47	WORCESTER	MA	1945	6	10
PNEUMONIA	DEATHS	6	WORCESTER	MA	1945	6	10
SCARLET FEVER	CASES	5	WORCESTER	MA	1945	6	10
WHOOPING COUGH [PERTUSSIS]	CASES	0	WORCESTER	MA	1945	6	10
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	6	17
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	6	17
MEASLES	CASES	47	WORCESTER	MA	1945	6	17
PNEUMONIA	DEATHS	7	WORCESTER	MA	1945	6	17
SCARLET FEVER	CASES	7	WORCESTER	MA	1945	6	17
WHOOPING COUGH [PERTUSSIS]	CASES	4	WORCESTER	MA	1945	6	17
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	6	24
INFLUENZA	DEATHS	0	WORCESTER	MA	1945	6	24
MEASLES	CASES	53	WORCESTER	MA	1945	6	24
PNEUMONIA	DEATHS	3	WORCESTER	MA	1945	6	24
SCARLET FEVER	CASES	2	WORCESTER	MA	1945	6	24
WHOOPING COUGH [PERTUSSIS]	CASES	3	WORCESTER	MA	1945	6	24
DIPHTHERIA	CASES	0	WORCESTER	MA	1945	7	1
